"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","change","symbol","ENTREZID"
0.0195094720910992,0.239678808992429,0.302,0.264,1,"up","Egln1","112405"
0.0195697698304653,0.263212780674947,0.272,0.232,1,"up","Eef1akmt1","68043"
0.0195950364069738,0.663540534999413,0.069,0.047,1,"up","Depp1","213393"
0.0196091337229051,0.232428648583377,0.059,0.039,1,"up","Ppfia4","68507"
0.0196581696922166,0.293759543555831,0.336,0.293,1,"up","Zfp330","30932"
0.0197430804614771,0.174718558276593,0.19,0.157,1,"up","Gstt1","14871"
0.019754931317526,0.219416770975382,0.304,0.268,1,"up","Pex2","19302"
0.0197855176608323,1.33544101481241,0.029,0.015,1,"up","Abhd3","106861"
0.0198037442929293,0.217630826631773,0.337,0.298,1,"up","Ddx47","67755"
0.0198705649041205,0.316043735763512,0.169,0.138,1,"up","9130401M01Rik","75758"
0.0199211384598527,0.167762271275274,0.188,0.156,1,"up","Ap4s1","11782"
0.0199460342373947,0.116707952619674,0.509,0.445,1,"up","Hp1bp3","15441"
0.019969476774599,0.191118789109666,0.199,0.166,1,"up","Oma1","67013"
0.0199764396251972,0.10741642310506,0.197,0.162,1,"up","Slc35d1","242585"
0.0200582881721469,-0.933443096389823,0.065,0.087,1,"down","Gm15401","100038714"
0.0201395965131969,0.114343561586514,0.084,0.06,1,"up","Sfxn3","94280"
0.0201398703507118,0.434925207466518,0.076,0.053,1,"up","Gtf2e1","74197"
0.0201491830279976,0.578583096346499,0.022,0.01,1,"up","Nppc","18159"
0.0201612216247702,0.13909261274696,0.189,0.155,1,"up","Igtp","16145"
0.0201686608931378,0.398607323450319,0.135,0.106,1,"up","Ppfibp1","67533"
0.0202825515903705,0.689350918010294,0.073,0.052,1,"up","Mettl22","239706"
0.0203132534835319,0.284808867322446,0.184,0.151,1,"up","Qtrt2","106248"
0.0204223139251528,-1.78060963481587,0.01,0.021,1,"down","Calhm2","72691"
0.0204709160339319,0.209854467124619,0.253,0.213,1,"up","Tnfsf13","69583"
0.0204908594680413,0.172333622358976,0.25,0.212,1,"up","Zfx","22764"
0.0204916425820693,-0.247114112290637,0.246,0.287,1,"down","Ext1","14042"
0.0205059996669758,0.253017424798752,0.221,0.188,1,"up","Map4","17758"
0.0205084891070521,0.149051691743706,0.432,0.386,1,"up","Ssna1","68475"
0.0205233948874883,0.104824268312793,0.265,0.225,1,"up","Tm7sf3","67623"
0.0205660615998701,0.27105407621304,0.155,0.123,1,"up","Ogfod2","66627"
0.0205778385426369,0.169532918155209,0.078,0.055,1,"up","Sccpdh","109232"
0.0205934242624637,0.691907835570166,0.018,0.008,1,"up","Pdzrn3","55983"
0.0205989882189432,0.511256939639979,0.19,0.159,1,"up","Capg","12332"
0.0206527242630738,0.347568778357132,0.022,0.01,1,"up","Plcd3","72469"
0.0206571031353639,0.124087620737419,0.204,0.169,1,"up","Gpsm2","76123"
0.0206897399634354,0.270843748490934,0.09,0.065,1,"up","C2cd4a","244911"
0.0206905272906749,-0.35822663474321,0.194,0.23,1,"down","Ints13","71177"
0.0207461295948465,-0.161525633232692,0.812,0.791,1,"down","Btg1","12226"
0.020810084412584,0.157997759207695,0.403,0.364,1,"up","Slc25a11","67863"
0.0209005949820468,0.282240393541415,0.216,0.182,1,"up","Rasa3","19414"
0.0209108568013386,0.320547798595729,0.178,0.146,1,"up","Liph","239759"
0.020911917233702,0.127366078165917,0.095,0.07,1,"up","Zfp143","20841"
0.0209130727695261,0.329543656647322,0.222,0.191,1,"up","Mterf3","66410"
0.0209526594040741,-0.627236546025084,0.232,0.263,1,"down","Dctn1","13191"
0.0210115302709818,0.868188898624253,0.105,0.08,1,"up","Cdc42ep2","104252"
0.0210165118423207,0.607877688300881,0.105,0.08,1,"up","Ccnjl","380694"
0.0211817982168588,0.332051596252428,0.226,0.192,1,"up","Sec23a","20334"
0.0212226329768188,-0.344735896085029,0.39,0.425,1,"down","Atp2a3","53313"
0.0212377326164478,0.13343335747394,0.43,0.378,1,"up","Phactr4","100169"
0.021252436021429,0.972438302322193,0.041,0.025,1,"up","Sugct","192136"
0.0212570385261506,-0.517275405583559,0.335,0.367,1,"down","Clmn","94040"
0.0212646858635098,0.188376238564454,0.332,0.289,1,"up","Ccl28","56838"
0.021300866331957,0.424261728901511,0.117,0.09,1,"up","Zbtb2","381990"
0.0213247387641687,0.10252354721801,0.285,0.246,1,"up","Atf2","11909"
0.0213426799448174,0.15978150536743,0.398,0.351,1,"up","Jarid2","16468"
0.0213562064409819,0.185099640400284,0.288,0.25,1,"up","Trnau1ap","71787"
0.0213748298438446,-0.654726789327918,0.207,0.24,1,"down","Irs2","384783"
0.0213878680362539,-0.500815609215392,0.059,0.082,1,"down","2410022M11Rik","100503842"
0.0213915292814025,-0.249799245205851,0.819,0.812,1,"down","Srsf2","20382"
0.0213971739407247,-0.294461661672537,0.281,0.318,1,"down","Exoc3","211446"
0.0214278687832274,-0.6945283950066,0.037,0.055,1,"down","Trim14","74735"
0.0214412251693255,0.107946575087148,0.583,0.525,1,"up","Mgat4b","103534"
0.0214501584700624,0.139766730227963,0.398,0.352,1,"up","Commd6","66200"
0.0214552537613124,0.249982933005723,0.244,0.208,1,"up","Prpf6","68879"
0.0214866910184899,0.327685523142342,0.281,0.247,1,"up","Hmga1","15361"
0.0214921975847825,0.238476495238876,0.249,0.211,1,"up","Tbc1d1","57915"
0.0215232228090194,0.451525979043822,0.253,0.22,1,"up","Zmpste24","230709"
0.0216551694925373,0.234196169725586,0.272,0.236,1,"up","Slc25a37","67712"
0.0216687815339054,1.06925958349764,0.034,0.019,1,"up","Sertad4","214791"
0.0216906299058158,0.181693064041884,0.279,0.239,1,"up","Cdc42se2","72729"
0.0217714652259877,0.267418891429956,0.38,0.336,1,"up","Mcrip2","68241"
0.0217898638715702,-0.655744206050123,0.331,0.362,1,"down","Zfp704","170753"
0.0217937570652185,-0.472544653916143,0.245,0.281,1,"down","Il17rc","171095"
0.0218259930161245,-0.109371486265487,0.113,0.085,1,"down","Cdca5","67849"
0.0218475713625412,0.425499499086869,0.231,0.196,1,"up","Cdt1","67177"
0.0220568521739813,0.371535154775514,0.236,0.203,1,"up","Manbal","69161"
0.0220858880916292,-1.17611333309163,0.009,0.019,1,"down","Abtb2","99382"
0.022091165129148,0.309535278644128,0.253,0.22,1,"up","Brcc3","210766"
0.0221130073301356,0.281746758975463,0.143,0.115,1,"up","Dcakd","68087"
0.0221612021423356,0.103828660552893,0.394,0.352,1,"up","Ap1m2","11768"
0.0222615565317864,-0.828854560505755,0.014,0.026,1,"down","Abcc6","27421"
0.0222698166788377,0.341528755747786,0.252,0.216,1,"up","Mrpl39","27393"
0.0223101623744241,0.684083968435837,0.047,0.029,1,"up","Ubtd1","226122"
0.0223230600925966,0.411860971164892,0.172,0.142,1,"up","Ptpn12","19248"
0.0223377853588535,-1.16818001038202,0.226,0.247,1,"down","H2-Q6","110557"
0.0223712479981806,0.21627370983871,0.361,0.325,1,"up","Wbp4","22380"
0.0223785618733296,1.26101722683695,0.011,0.003,1,"up","BC006965","217294"
0.0224161828777877,0.167684793012909,0.429,0.388,1,"up","Comt","12846"
0.0224179580401036,0.196244254939421,0.259,0.223,1,"up","Slc39a4","72027"
0.0224717240271367,0.253250810350666,0.228,0.193,1,"up","Pip5k1a","18720"
0.0224916735729657,0.418346905640565,0.231,0.199,1,"up","Wbp2","22378"
0.0225859952586396,0.221721358021476,0.345,0.307,1,"up","Cdk16","18555"
0.0226349267861701,-0.289687150923319,0.035,0.053,1,"down","Sytl2","83671"
0.0226437132541438,-0.346114307677153,0.115,0.146,1,"down","Arrb1","109689"
0.0226602964894146,-0.405911993264799,0.278,0.32,1,"down","Rnf103","22644"
0.0226750686390743,0.233772610350963,0.31,0.272,1,"up","Dnajc10","66861"
0.0227232812540342,0.211500415200279,0.276,0.237,1,"up","Plekha7","233765"
0.0228179975810528,-0.728832363979481,0.031,0.048,1,"down","Iqce","74239"
0.0228227658241557,0.154288881922499,0.307,0.272,1,"up","Arrdc4","66412"
0.0228365982581673,0.227530027570327,0.194,0.164,1,"up","Gins4","109145"
0.022922863297863,-0.869453501365708,0.023,0.038,1,"down","E130208F15Rik","100217365"
0.0229236139935452,-0.669809300352446,0.137,0.165,1,"down","Arhgef10l","72754"
0.0230850587248443,0.14973716079682,0.284,0.247,1,"up","Lclat1","225010"
0.0231534132778849,0.447131737718809,0.212,0.179,1,"up","Zfpl1","81909"
0.0232068815401695,0.136175270634918,0.141,0.11,1,"up","Ttk","22137"
0.0232682709530741,0.284426744204994,0.211,0.177,1,"up","Cyp4f40","631304"
0.0232929900275391,-0.888339104440384,0.028,0.045,1,"down","Map3k6","53608"
0.0233517102634111,0.14070414875442,0.303,0.26,1,"up","Dkc1","245474"
0.0233587678767834,0.121016366334171,0.3,0.261,1,"up","Nudt14","66174"
0.0233844492115199,0.277382868701566,0.229,0.194,1,"up","Thap2","66816"
0.0234060521451101,0.972593215276325,0.026,0.013,1,"up","Camk2n2","73047"
0.0234089611571862,-0.936515744949489,0.083,0.108,1,"down","Rabep2","70314"
0.023450461071647,-1.03809048805151,0.073,0.096,1,"down","Dll1","13388"
0.023464224865644,0.154920341790419,0.39,0.347,1,"up","Srpr","67398"
0.0234899454833673,0.553900974556748,0.038,0.023,1,"up","Tet1","52463"
0.0235066466505678,-0.975549409143411,0.131,0.159,1,"down","Upp1","22271"
0.0235164734381156,0.17738548487554,0.418,0.365,1,"up","Aamdc","66273"
0.023524729039109,0.166780797933087,0.3,0.262,1,"up","Zfp445","235682"
0.023528243734811,-0.329217112304878,0.153,0.187,1,"down","Dlgap4","228836"
0.0235751673047762,0.376431482993945,0.207,0.174,1,"up","Clcc1","229725"
0.0236094050296576,0.333549377588963,0.218,0.186,1,"up","Smim12","80284"
0.023663894925791,0.488190185179304,0.102,0.077,1,"up","Tm7sf2","73166"
0.0237685959836474,0.152627939740609,0.191,0.158,1,"up","Tsen15","66637"
0.0237744961341415,0.345604881580612,0.307,0.273,1,"up","Med25","75613"
0.0238748271335761,0.17128668955954,0.356,0.313,1,"up","Uri1","19777"
0.0239458453227643,0.816677410034315,0.066,0.045,1,"up","Slc15a2","57738"
0.0239976278864726,0.483986862966874,0.067,0.046,1,"up","Mknk1","17346"
0.0240313544736194,0.229540124300567,0.308,0.271,1,"up","Smg7","226517"
0.0241931448868435,-0.119500094323704,0.107,0.136,1,"down","Rab17","19329"
0.02419372937379,0.256470950212009,0.235,0.201,1,"up","Tspan14","52588"
0.0242182894204918,-0.34672159137576,0.494,0.509,1,"down","Prrc2a","53761"
0.0242223707523449,0.176157691819769,0.036,0.021,1,"up","Wdr47","99512"
0.0242453683235726,0.276495521575928,0.083,0.061,1,"up","Cdk18","18557"
0.0242674128523798,0.28036337795487,0.134,0.106,1,"up","Lsm11","72290"
0.0242797540170126,-0.165961704046209,0.682,0.674,1,"down","Scand1","19018"
0.0243052703302883,-0.902290426524641,0.056,0.077,1,"down","Bcas3","192197"
0.0244164218022645,0.610103029098188,0.128,0.101,1,"up","Acer1","171168"
0.024435362090123,-0.250172022905159,0.158,0.126,1,"down","Washc5","223593"
0.0245033931651594,-1.25103524141094,0.017,0.029,1,"down","Ubd","24108"
0.0245331896699544,0.153969989166053,0.309,0.271,1,"up","Mak16","67920"
0.0245800411593287,0.183689834971751,0.355,0.318,1,"up","Nubp1","26425"
0.02459088947042,0.320295387001559,0.107,0.082,1,"up","Eif4e3","66892"
0.0246352188877503,0.10230973721807,0.593,0.53,1,"up","Pafah1b3","18476"
0.0247094196078821,0.386821836018224,0.13,0.102,1,"up","Rad18","58186"
0.0247234074017694,0.104638601300148,0.373,0.33,1,"up","Nap1l4","17955"
0.0247371163879253,0.307958284488773,0.124,0.097,1,"up","Samd10","229011"
0.0248845823046137,0.243987704834649,0.157,0.127,1,"up","Fbxo30","71865"
0.0248930515935116,-0.961575393010119,0.02,0.033,1,"down","Pla2g5","18784"
0.0249453230849035,0.265040098520242,0.149,0.118,1,"up","Lgmn","19141"
0.0249865424426366,-0.600999910891304,0.292,0.322,1,"down","Cmip","74440"
0.0249942349567977,0.214931364882602,0.233,0.196,1,"up","Bloc1s1","14533"
0.0250710555073308,-1.74658167822409,0.016,0.028,1,"down","4930539J05Rik","319587"
0.0251565150148891,0.316293364769877,0.203,0.173,1,"up","Ppat","231327"
0.0251964697657137,0.151802123350517,0.128,0.1,1,"up","Armcx3","71703"
0.0252671802129469,0.154768311246807,0.361,0.316,1,"up","Birc5","11799"
0.025307957564589,-1.12910719339219,0.043,0.062,1,"down","Mib2","76580"
0.0253363647971629,0.141068418975597,0.155,0.125,1,"up","Cyp20a1","77951"
0.0253536045010757,-1.67163680825628,0.015,0.027,1,"down","Oas3","246727"
0.0254151042223039,0.314133256092855,0.085,0.062,1,"up","Lancl2","71835"
0.0254235879682532,-0.620788802622127,0.128,0.158,1,"down","Myo19","66196"
0.0254427068796692,-0.473822625897539,0.2,0.232,1,"down","Sik1","17691"
0.025479913612394,-2.54851418429146,0.004,0.01,1,"down","H2-M2","14990"
0.0255074827436229,0.359426395543798,0.157,0.127,1,"up","Cables2","252966"
0.0255227104491856,-1.11346658501893,0.007,0.015,1,"down","Folr1","14275"
0.0255512893354446,0.518031403144395,0.127,0.1,1,"up","Prps1l3","328099"
0.0255694596585027,-0.256065159218002,0.1,0.128,1,"down","Madd","228355"
0.0257157085704756,-1.46072243101213,0.006,0.014,1,"down","Gm10642","100379146"
0.0257206627982973,-2.3973645100653,0.004,0.01,1,"down","3110070M22Rik","67304"
0.0258086797603604,-1.05310867900777,0.016,0.028,1,"down","Gm6225","633947"
0.0258497574494192,0.434082993193449,0.102,0.078,1,"up","Suox","211389"
0.0258943475223568,-0.499218528487291,0.249,0.285,1,"down","Mlxipl","58805"
0.025955645878873,0.150070887564538,0.074,0.052,1,"up","Aptx","66408"
0.0260211735772274,0.154075454017619,0.167,0.135,1,"up","Cln6","76524"
0.0260255063775759,0.268663819648445,0.156,0.126,1,"up","Sirt3","64384"
0.0260334847299105,0.478414799330048,0.087,0.064,1,"up","Kctd14","233529"
0.0260692408434357,0.301343241925293,0.165,0.133,1,"up","Ttc38","239570"
0.0260885010755957,0.130934726612523,0.516,0.461,1,"up","Atp6ap2","70495"
0.0262412907687289,0.278061978779893,0.085,0.062,1,"up","Bvht","545261"
0.0262428125680816,-2.07389923651509,0.004,0.011,1,"down","Tigd4","403175"
0.0262893974475309,-1.24263882200037,0.004,0.011,1,"down","B230208H11Rik","320273"
0.0263817344143286,0.713058794470495,0.155,0.129,1,"up","Macrod2","72899"
0.0264571648347331,-0.472451135730057,0.403,0.429,1,"down","Fat1","14107"
0.0264813284202397,0.226712647114461,0.153,0.124,1,"up","Chac2","68044"
0.0264844388184638,0.212036219440404,0.144,0.115,1,"up","Prr5","109270"
0.0265279681455119,-0.288039914085914,0.62,0.627,1,"down","Irf1","16362"
0.0265376674412657,0.152192143587523,0.295,0.261,1,"up","Nup153","218210"
0.026553781341944,0.102963542386822,0.331,0.291,1,"up","2210016L21Rik","72357"
0.0266144586186963,0.146047466737016,0.784,0.722,1,"up","Cd9","12527"
0.0266606585068663,0.290816471733354,0.237,0.201,1,"up","Coasy","71743"
0.0266943788385882,-0.557744340560518,0.047,0.066,1,"down","Lrrc26","227618"
0.0267114211387943,1.17068434170962,0.043,0.027,1,"up","Asxl3","211961"
0.0267175015334953,-0.158822312281136,0.109,0.137,1,"down","Nsmf","56876"
0.0267591901565018,-0.835516710080537,0.004,0.011,1,"down","Pkhd1","241035"
0.0267681210285866,0.279958325365422,0.079,0.057,1,"up","Lysmd2","70082"
0.0267759016672831,-0.138290488411449,0.431,0.377,1,"down","Csnk1g2","103236"
0.0268810761854544,-0.11484216860115,0.369,0.319,1,"down","Itga2","16398"
0.0269129631417726,-1.02859079250419,0.052,0.072,1,"down","Ano1","101772"
0.0269277952684518,0.29099613170509,0.135,0.108,1,"up","Ddhd2","72108"
0.0269385855035236,-0.909476512775246,0.019,0.032,1,"down","Tnnt2","21956"
0.0269512962339061,0.708177954612053,0.132,0.105,1,"up","Lrat","79235"
0.0270462893717578,0.123527098899798,0.441,0.398,1,"up","Lap3","66988"
0.0270585983335187,0.149922695400538,0.303,0.263,1,"up","Sf3a1","67465"
0.0270834791623244,0.413524203045117,0.18,0.15,1,"up","Apmap","71881"
0.0271029101760047,0.112330546904766,0.257,0.22,1,"up","Ube2f","67921"
0.0272175037671635,0.452489213844,0.195,0.164,1,"up","Gemin6","67242"
0.0272391597411961,0.482756491115791,0.136,0.108,1,"up","Slc35f6","74919"
0.0272707166578997,0.493002198893898,0.269,0.238,1,"up","Cmbl","69574"
0.0273889324787687,0.980798833543341,0.069,0.048,1,"up","Mad2l2","71890"
0.0273924457046166,0.647920661377357,0.105,0.081,1,"up","Mia","12587"
0.0273962264402634,0.187288044079786,0.319,0.282,1,"up","Stx4a","20909"
0.0274117127055087,0.579509481335644,0.032,0.018,1,"up","Dpy19l3","233115"
0.0274463756101735,1.31370783581957,0.024,0.012,1,"up","Mutyh","70603"
0.0274527328987937,1.75758099850988,0.025,0.013,1,"up","Xkr5","319581"
0.0274603661067201,0.216463563227546,0.394,0.357,1,"up","Pgm2","66681"
0.0274690852920091,-0.520434759302983,0.107,0.134,1,"down","Fut4","14345"
0.0275881298978454,0.427551289158532,0.159,0.13,1,"up","AU020206","108167440"
0.0275990415469679,-1.75933331715245,0.021,0.035,1,"down","Msh5","17687"
0.0276623345209334,-0.453367975671686,0.343,0.372,1,"down","Rnf213","672511"
0.0277319172091919,0.106085080665145,0.677,0.607,1,"up","Eif3k","73830"
0.0277380132111446,0.363586795428162,0.22,0.187,1,"up","Ttyh3","78339"
0.0277586347542861,0.325097788339191,0.199,0.167,1,"up","Cox7a1","12865"
0.027803033390233,0.193848585769646,0.34,0.303,1,"up","Armc1","74252"
0.0278193303940094,0.26115583617684,0.139,0.111,1,"up","Gpr160","71862"
0.0278282883068757,0.133031958066356,0.144,0.116,1,"up","Vti1a","53611"
0.0279336716927161,0.436455173940658,0.167,0.137,1,"up","Plekhh3","217198"
0.0279360408626216,0.107493406887643,0.544,0.488,1,"up","Rab1a","19324"
0.0279436051727142,0.24278819572512,0.04,0.025,1,"up","Hacl1","56794"
0.0279719027649923,0.127887949520597,0.284,0.245,1,"up","Zfp422","67255"
0.0280542065571166,0.190373575693202,0.356,0.319,1,"up","Paqr4","76498"
0.0280981183684279,-0.588463446108974,0.21,0.241,1,"down","Gtpbp2","56055"
0.0281050497811915,0.253706537507579,0.332,0.297,1,"up","Nifk","67949"
0.0283172929970444,0.192705726494886,0.39,0.344,1,"up","Prpf38a","230596"
0.0285128043857272,0.133642078018032,0.253,0.219,1,"up","Vkorc1","27973"
0.0285338853228266,0.195527265673471,0.357,0.317,1,"up","Sft2d1","106489"
0.0285785219407937,0.596415841688332,0.149,0.12,1,"up","Ftl1-ps1","634386"
0.0285948533077116,-0.641820364745739,0.034,0.051,1,"down","Megf8","269878"
0.0286525642917632,0.465839835230872,0.065,0.045,1,"up","Zfp54","22712"
0.02867351576424,-0.105052201719626,0.326,0.284,1,"down","Mta2","23942"
0.0286747009753534,0.309835066752696,0.046,0.029,1,"up","Slc1a3","20512"
0.0287263562888944,0.374214452457454,0.088,0.065,1,"up","Mettl15","76894"
0.0287379838646629,0.220296472080718,0.335,0.298,1,"up","Bpgm","12183"
0.0287662926149257,0.373865433534445,0.16,0.131,1,"up","Ankrd28","105522"
0.0288055445408872,0.169802653915108,0.189,0.157,1,"up","Snhg17","68108"
0.0288267339443371,0.513694246234838,0.188,0.158,1,"up","Cox11","69802"
0.0288300271467941,0.158975438781535,0.32,0.283,1,"up","Dmac1","66928"
0.0288469516340476,0.457951888504315,0.165,0.136,1,"up","Hmg20a","66867"
0.0288526873741205,-0.319617997065304,0.493,0.505,1,"down","Lgr4","107515"
0.0288717090179857,0.251713404808133,0.209,0.176,1,"up","Cdca7l","217946"
0.0289405012520176,0.264359041265487,0.27,0.24,1,"up","Fbxo22","71999"
0.0289573271341109,-0.253627913123737,0.554,0.561,1,"down","Klf10","21847"
0.0289868935888506,0.317079259830977,0.273,0.24,1,"up","Orc4","26428"
0.0290460711722646,-0.875215678817094,0.032,0.048,1,"down","Fggy","75578"
0.0290734515144821,0.475394658822529,0.079,0.057,1,"up","Lig4","319583"
0.0291035173293483,0.216129709569095,0.337,0.3,1,"up","Rest","19712"
0.0291977016360094,-0.971370346031016,0.018,0.031,1,"down","Fbxo44","230903"
0.0292380625658153,0.152222239591043,0.274,0.238,1,"up","1110038F14Rik","117171"
0.029353488228817,0.341697162784951,0.262,0.23,1,"up","Pla2g12a","66350"
0.0294497809909002,0.218725850211366,0.181,0.153,1,"up","Zfp946","74149"
0.0294529636978365,0.206967244005738,0.318,0.278,1,"up","Rab24","19336"
0.029538068069135,0.418444695110539,0.179,0.151,1,"up","Nudt8","66387"
0.0295977736855626,0.184931776092621,0.443,0.396,1,"up","Polr2c","20021"
0.029601285726588,0.111621740709648,0.291,0.247,1,"up","Prc1","233406"
0.029612118618131,0.498087058483485,0.045,0.028,1,"up","Ppp1r13l","333654"
0.0296913296070461,-0.142824407215775,0.144,0.115,1,"down","Slc1a4","55963"
0.0297293598717516,-1.22763652904644,0.011,0.021,1,"down","Slc28a3","114304"
0.0297755940259556,0.275690231917914,0.409,0.374,1,"up","Upf3b","68134"
0.0297908802212823,-0.375428670114071,0.201,0.234,1,"down","Hip1r","29816"
0.0298238841556852,0.581423585298117,0.045,0.028,1,"up","Zhx3","320799"
0.0299646992613255,-0.744723464698287,0.015,0.027,1,"down","A330023F24Rik","320977"
