cpd_id	BC_0d_1	BC_0d_2	BC_0d_3	BC_0d_4	BC_3d_1	BC_3d_2	BC_3d_3	BC_3d_4	Veh_0d_1	Veh_0d_2	Veh_0d_3	Veh_0d_4	Veh_3d_1	Veh_3d_2	Veh_3d_3	Veh_3d_4
HMDB0006899	3.468572414	4.197219444	2.977361297	3.374794389	6.766234968	3.651335065	4.295678982	3.9281774	2.53211564	2.813298622	3.132657003	9.1949466	3.853147276	4.704658	5.23109863	4.373258991
HMDB0010720	0.211389837	0.320273611	0.163254028	0.150762896	0.347190934	0.22061039	0.115373987	0.266567	0.136292322	0.324958465	0.171877767	0.1926414	0.171967121	0.1497132	0.181889041	0.209176784
HMDB0011718	0.00757804	0.006109722	0.00652279	0.007579005	0.009373913	0.010798701	0.014766635	0.008729	0.005741991	0.009673228	0.005067973	0.0053018	0.008002335	0.0044002	0.00659726	0.005241675
HMDB0011727	0.010306897	0.009744444	0.007779764	0.006818824	0.013722849	0.009984416	0.014354948	0.0112826	0.005402275	0.010030118	0.007787071	0.0075544	0.006662257	0.005642	0.007564384	0.009299144
HMDB0011733	4.827742468	3.502170833	3.020732417	2.999124344	4.886792599	3.015384416	3.314871442	2.8077098	2.837537251	4.63836122	3.043266797	4.6509274	3.844167121	2.312268	4.319723288	3.180117983
HMDB0011743	0.004302904	0.001575	0.00335835	0.004805611	0.022920629	0.001142857	0.003765881	0.0182322	0.000205687	0.020098819	0.002454456	0.004648	1.33E-06	0.000175	0.003560274	0.002990485
HMDB0011745	0.004522686	0.026652778	0.004411788	0.017088869	0.013278631	0.006076623	0.00096984	0.0014938	0.00912455	0.012292717	0.00241332	0.0035966	0.001736381	0.0070098	0.006312329	0.003860324
HMDB0011753	2.068308167	4.569829167	2.663623772	3.592188416	2.9182605	4.036868831	2.562443355	4.0070464	2.432568341	2.427170079	3.942910088	2.976148	4.571366342	3.0208822	2.634412329	5.265182873
HMDB0011756	0.402641016	0.628586111	0.386791945	0.379611584	0.622364107	0.450431169	0.202988124	0.473242	0.422461611	0.415970866	0.383960627	0.4695376	0.37139358	0.4854332	0.346527397	0.519792959
HMDB0012328	24.0360588	13.32887917	21.01817525	9.746840543	20.05612026	22.71599481	23.87122846	27.4625246	22.64508626	17.37398346	27.10899256	26.9326064	26.93402938	7.6113828	19.30580137	23.93199829
HMDB0012881	1.49E-06	3.44E-06	2.65E-06	0.071282172	0.000002634	0.061412987	0.065924034	0.0952854	4.05E-06	0.082163189	2.59E-06	0.0700448	0.0449607	0.000004309	0.04150411	2.20E-06
HMDB0013127	0.543694192	0.342370833	0.408053242	0.279509683	0.295718594	0.291005195	0.305565504	0.1890014	0.164650616	0.21174311	0.128459941	0.3539298	0.186171401	0.2965914	0.241836986	0.157071741
HMDB0013128	0.018135209	0.045983333	0.013966994	0.017090136	0.012890102	0.011862338	0.037299906	0.0174314	0.01223109	0.009575394	0.011162977	0.0231714	0.014857977	0.0089502	0.017089041	0.0161353
HMDB0013130	0.000142287	0.000291667	0.000143026	0.000198914	0.000178723	0.000176623	0.000255985	0.0001344	0.000343697	0.000124016	0.000226249	0.00014	0.000170233	0.0002016	0.000119178	0.00015452
HMDB0013133	0.000898185	0.002536111	0.000770138	0.001168145	0.001977613	0.001284416	0.002183789	0.0012012	0.001009858	0.001227756	0.000748678	0.000868	0.001420428	0.0007938	0.000726027	0.00156784
HMDB0013292	0.002266425	0.001665278	0.002753242	0.001565973	0.003816651	0.002914286	0.000748162	0.0029848	0.001243412	0.002120669	0.002400979	0.0024808	0.002580739	0.0031136	0.002478082	0.003263559
HMDB0013678	0.000842287	0.001163889	0.000734381	0.000420633	0.000901388	0.000672727	0.000575306	0.0007322	0.000694028	0.000790945	0.00069383	0.0005866	0.000664591	0.0007252	0.000645205	0.000719315
HMDB0013713	4.30E-06	0.001854167	4.52E-06	0.001112398	0.004111933	0.002736364	3.63E-06	1.40E-06	1.80E-06	2.92E-06	0.001626249	2.59E-06	3.34E-06	4.35E-06	0.001831507	1.26E-06
HMDB0014312	0.009368058	0.017115278	0.010563261	0.010107873	0.009961887	0.013246753	0.003103487	0.0095802	0.014679431	0.010974016	0.013552987	0.0082194	0.009075486	0.0103152	0.008649315	0.010252902
HMDB0014447	0.000144828	4.10E-06	0.000163654	0.000144434	3.93E-06	3.60E-06	4.74E-06	4.60E-06	0.000144645	0.00016122	0.000186484	1.65E-06	0.000111673	4.57E-06	3.35E-06	0.000151855
HMDB0015381	0.000748276	0.000786111	0.001504519	0.001588778	0.00100111	0.00127013	0.001290481	2.08E-06	0.000538768	0.001095472	0.001028404	0.0013118	3.33E-06	0.0011774	0.000557534	0.001305423
HMDB0028685	0.082027042	0.100516667	0.068749902	0.052036923	0.077967438	0.0563	0.070806221	0.0509516	0.042798863	0.03913937	0.058636827	0.0520716	0.076734436	0.0705684	0.060569863	0.05171608
HMDB0028694	0.01043902	0.014994444	0.009214145	0.011121448	0.011856614	0.014583117	0.013414138	0.0143962	0.008116019	0.008012795	0.010757101	0.010696	0.012098833	0.0112042	0.008287671	0.012052521
HMDB0028854	0.006750998	0.007955556	0.009509823	0.008465882	0.01167271	0.008719481	0.015246937	0.0088256	0.009807962	0.010611614	0.010296376	0.0073332	0.01149144	0.0073374	0.006984932	0.008407992
HMDB0028929	0.002855898	0.005131944	0.003062672	0.003776833	0.006588159	0.004205195	0.007588501	0.0048342	0.002746919	0.004416339	0.002167875	0.002751	0.003060117	0.0025844	0.002646575	0.004634253
HMDB0029273	0.004653539	0.013208333	0.005055403	0.004775204	0.007181314	0.005146753	0.00637983	0.0063756	0.127183697	0.006463976	0.005628795	0.0054404	0.005433852	0.0044562	0.005538356	0.007307707
HMDB0029415	0.02663049	0.051227778	0.04023556	0.050223891	0.055829047	0.045181818	0.052302733	0.0331926	0.038800569	0.079407283	0.042947502	0.035161	0.040797471	0.0351722	0.032523288	0.042672693
HMDB0029432	4.50E-06	1.17E-06	0.000001447	4.10E-06	3.70E-06	0.010087013	0.006581715	0.006181	4.72E-06	3.21E-06	3.89E-06	0.0061656	0.020927821	2.92E-06	0.011815068	0.02043254
HMDB0029865	0.000664428	0.000511111	2.93E-06	0.000655023	0.000691582	0.000781818	0.00072705	0.0007028	0.000554692	0.001220866	0.000411361	2.52E-06	0.000461673	0.0007252	2.31E-06	0.000644719
HMDB0029942	2.08682069	1.7248375	1.668743615	1.599147149	1.547117854	1.611707792	2.51625787	2.020522	1.213780095	2.495358071	0.779635455	1.3636406	1.309822568	1.2597536	1.422076712	2.798072502
HMDB0031125	0.000719056	0.000670833	0.000789391	0.00078552	0.000682516	0.000667532	0.000723091	0.0009366	0.000778957	0.00076063	0.00084192	0.000826	0.00084572	0.0005922	0.000526027	0.000771265
HMDB0031158	0.065356624	0.039605556	4.38E-06	0.021752579	0.055355042	0.191707792	0.04722394	0.080822	0.24660436	0.008146457	0.467660333	0.0392266	0.139279572	0.0082446	0.027926027	0.043715699
HMDB0031193	0.000834664	0.007261111	0.001580157	0.001954932	0.004741351	0.001788312	0.002014892	0.0027216	0.006716019	0.002131693	0.004721058	0.0008736	0.002221206	0.0006118	0.00130137	0.001847574
HMDB0031230	0.020003993	0.064088889	0.040575246	0.065779729	0.051689917	0.034585714	0.072809237	0.0711326	0.038632038	0.022227756	0.064749657	0.0268226	0.043755447	0.0326732	0.025352055	0.08116137
HMDB0031342	0.027583303	0.039686111	0.027283497	0.045835113	0.035458464	0.034327273	0.010359472	0.0109634	0.025395071	0.025337795	0.048303428	0.0628096	0.04617821	0.04326	0.01690274	0.007928449
HMDB0031654	1.558554446	1.889998611	1.568522593	1.431396742	1.783432932	1.834716883	1.019371536	1.2965652	1.738926066	1.722708268	1.56023761	1.428798	1.425329377	1.4115136	1.654641096	1.070091532
HMDB0032248	0.002646279	0.001259722	0.002284283	0.001940995	0.002360962	0.002092208	0.004114232	0.0045514	0.00260891	0.001667323	0.006972576	0.0014616	0.001060895	0.0011606	0.007190411	0.001539867
HMDB0032616	0.000680944	0.000930556	0.000730255	0.00040543	0.000429972	0.000696104	0.000436758	0.0006944	0.001247393	0.001065157	4.50E-06	4.91E-06	1.74E-06	4.41E-06	3.16E-06	0.000538154
HMDB0033161	0.00149274	0.001183333	0.002779371	0.0074181	0.003004625	0.001493506	0.00142771	0.001162	0.000918294	0.012725394	0.001006464	0.0011606	0.001970623	0.0005642	0.000616438	0.004430447
